RIP1	RIP2	RIP3	RIP4	RIP5	RIP6	ID	seqnames	start	end	GeneID	
15137	7.771182526	7.64592193	7.960529164	7.562620433	7.199792651	7.138649154	ref18970	chr9	59315112	59315512	Adpgk
15138	3.016778663	3.1996657	3.107822147	2.376699964	1.55456312	2.281577086	ref18971	chr9	59454277	59454677	Arih1
15139	3.10539305	2.798749309	3.493946954	2.253843217	2.000188939	2.11412034	ref18972	chr9	59470369	59470769	Arih1
15140	3.537215134	4.589051961	4.581753335	3.852984653	3.701404508	3.648897084	ref18973	chr9	59485343	59485954	Arih1
15141	6.927146681	7.360363749	6.428986709	5.912583644	5.658100724	5.715634017	ref18974	chr9	59486075	59486475	Arih1
15142	2.368427456	1.661245786	2.23208025	1.619971115	0.621677316	0.881829458	ref18975	chr9	59735493	59735893	Senp8
15143	4.507325562	3.880690923	3.826350493	4.098868557	3.598540817	3.39857373	ref18976	chr9	59736389	59737034	Senp8
15144	5.282801985	4.765582445	4.519994312	4.778798408	4.41963354	4.322173323	ref18977	chr9	59737123	59737856	Senp8
15145	4.944838094	4.843332672	5.011146127	5.252506769	5.179053985	5.102047508	ref18978	chr9	59779402	59779802	Myo9a
15146	1.111519153	0.877737605	2.203791205	1.652761051	1.710682322	1.646341379	ref18979	chr9	59836749	59837149	Myo9a
15147	1.294965294	1.213786809	2.783984462	1.776940462	1.581784589	1.472574311	ref18980	chr9	59837864	59838264	Myo9a
15148	3.055424591	1.980423269	2.963432237	2.72392208	2.641217502	2.523598314	ref18981	chr9	59848862	59849262	Myo9a
15149	5.463693535	4.70355659	6.034424069	5.416626149	5.252887449	5.252464351	ref18982	chr9	59849339	59850986	Myo9a
15150	2.123693867	1.356391204	2.23208025	2.119542125	2.000188939	2.099247064	ref18983	chr9	59851096	59851496	Myo9a
15151	5.437110462	5.030479595	5.563779901	5.340677296	4.950148256	4.90446466	ref18984	chr9	59870466	59871168	Myo9a
15152	4.334784612	3.744661794	4.508475728	4.261836007	4.109444281	3.914057791	ref18985	chr9	59871257	59871657	Myo9a
15153	6.927146681	5.998888924	7.042932616	6.719575882	6.67833966	6.616294243	ref18986	chr9	59871705	59872105	Myo9a
15154	6.059391311	4.948408462	5.859596426	6.084669423	5.661294295	5.634139568	ref18987	chr9	59924643	59925284	Myo9a
15155	1.828788946	1.741416134	1.160289567	1.44381416	-0.030399381	0.84664003	ref18988	chr9	60587505	60587905	Lrrc49
15156	6.83018263	6.1907693	6.032414744	5.426141072	5.084681437	4.956970274	ref18989	chr9	60869553	60870247	Uaca
15157	7.304689481	6.72876978	6.709858161	6.007542827	5.610981495	5.435308402	ref18990	chr9	60870390	60871165	Uaca
15158	6.639857371	6.338780874	6.044428929	5.343190702	4.988794184	4.867637111	ref18991	chr9	60871204	60871604	Uaca
15159	5.419935318	5.103083344	4.72299926	3.688780273	3.637979128	3.23130388	ref18992	chr9	60871904	60872304	Uaca
15160	2.368427456	3.07112158	3.434322971	2.415432359	1.498529085	2.053684487	ref18993	chr9	61398093	61398493	Tle3
15161	3.363302424	4.047662607	4.200215751	3.381598764	3.391064387	2.805998045	ref18994	chr9	61399301	61399701	Tle3
15162	4.52579231	4.144216961	3.617042085	3.420201603	3.175707957	2.945581879	ref18995	chr9	61416574	61416974	Tle3
15163	5.057012588	4.815822823	5.432800338	5.203551062	5.136086537	5.083274374	ref18996	chr9	62058526	62058926	Glce
15164	5.903951024	5.822749619	6.526433329	6.187555726	6.064922284	5.790457194	ref18997	chr9	62060299	62060699	Glce
15165	2.936235236	3.050288076	3.740336577	3.773217376	3.591861661	3.498311873	ref18998	chr9	62068392	62068792	Glce
15166	4.948264925	5.043715422	5.696596261	5.220054903	5.288433908	5.137057152	ref18999	chr9	62070033	62070433	Glce
15167	2.523496852	2.347879704	2.783984462	1.971443486	1.759180839	1.745194766	ref19000	chr9	62272598	62273329	Spesp1
15168	5.933644343	4.392015114	3.56238801	4.174207101	3.598540817	3.21759646	ref19001	chr9	62373442	62373842	Anp32a
15169	7.054232445	5.656945648	4.9655399	5.055078532	4.213182662	4.082329274	ref19002	chr9	62377108	62377508	Anp32a
15170	3.452877778	2.871812772	2.858462678	3.016231408	2.206639816	2.128841846	ref19003	chr9	62420701	62421334	Coro2b
15171	-0.864233301	-0.409143542	-0.547529682	-0.299410424	-1.072219557	-2.033778355	ref19004	chr9	62452481	62452881	Coro2b
15172	-0.24756194	0.674920722	-0.547529682	-0.068084878	-0.767364975	-1.10089255	ref19005	chr9	62731231	62731800	Itga11
15173	4.738651108	4.08399138	3.807674568	3.439122465	2.588510452	2.986570291	ref19006	chr9	62795498	62795898	Fem1b
15174	8.341804245	7.336362724	7.46779244	7.205279048	6.758062616	6.668866597	ref19007	chr9	62796038	62796808	Fem1b
15175	8.824949358	8.474110689	8.030150903	7.731856261	7.258960851	7.255192555	ref19008	chr9	62797041	62797441	Fem1b
15176	3.987099318	3.622957301	3.23906668	3.290769786	2.911779965	2.805998045	ref19009	chr9	62881691	62882091	Pias1
15177	0.901301446	0.373265023	0.971844477	0.849452962	0.817597526	0.916180963	ref19010	chr9	62923464	62923864	Pias1
15178	4.968656713	4.371166557	4.833292102	4.626176265	4.518037244	4.286509382	ref19011	chr9	62951761	62952161	Pias1
15179	4.99208847	4.495822176	3.942184504	3.852984653	2.974743922	2.740409704	ref19012	chr9	63640262	63640662	Aagab
15180	2.240103359	1.096747387	2.115435331	-0.068084878	0.049770968	0.389433076	ref19013	chr9	63648325	63648725	Smad3
15181	3.39378303	3.131875611	2.876496601	1.997206582	0.948842059	1.045948838	ref19014	chr9	63648872	63649272	Smad3
15182	4.020038992	3.161319389	3.710486649	2.295968692	1.526818129	1.377154746	ref19015	chr9	63649641	63650278	Smad3
15183	2.836206417	3.725077397	2.858462678	1.716186431	0.512742944	0.810570775	ref19016	chr9	64020360	64020760	Smad6
15184	2.894212021	2.760781459	3.04542561	1.366852179	0.455027446	0.48406995	ref19017	chr9	64021487	64021887	Smad6
15186	9.44007999	7.818713031	7.555758127	7.951196955	7.269985867	7.072606134	ref19020	chr9	64178174	64178574	Rpl4
15187	3.890654201	3.505420981	3.21091564	2.70840908	3.121088372	2.630911339	ref19021	chr9	64311458	64311858	Dis3l
15188	3.177243335	2.524429096	3.152910036	4.224151532	3.903712683	3.972356432	ref19022	chr9	64577520	64577920	Megf11
15189	2.559792982	2.313322482	2.365758685	2.990808811	3.262382368	3.057536812	ref19023	chr9	64686635	64687035	Megf11
15190	0.358159121	-0.805072219	1.037432819	3.028776661	2.387212062	2.186270126	ref19024	chr9	64700363	64700763	Megf11
15191	0.783464955	1.250781016	2.440397486	0.904948074	0.906406793	0.234710481	ref19025	chr9	64838867	64839267	Dennd4a
15192	3.509646874	3.091658511	3.505581655	3.148571174	3.166747089	2.978465241	ref19026	chr9	64882228	64882944	Dennd4a
15193	0.655140858	-1.883074731	0.189435912	-1.653047379	-0.301701403	-0.635228978	ref19027	chr9	64883581	64883981	Dennd4a
15194	2.38874744	1.865863505	2.174936343	2.165712306	1.938349685	1.782914432	ref19028	chr9	64884145	64884788	Dennd4a
15195	5.538352457	5.340390725	5.558204261	4.718124235	4.503875706	4.682963176	ref19029	chr9	64896370	64897139	Dennd4a
15196	3.443195224	2.39821138	2.821704128	-2.015617458	-1.700250779	-0.849353783	ref19030	chr9	64928364	64928764	Slc24a1
15197	3.311025145	3.1996657	2.764748243	2.856507719	2.561416791	2.419679363	ref19031	chr9	64986095	64986612	Vwa9
15198	-0.016236394	-0.195018737	-0.753980559	-0.430654958	-0.205486088	-0.207807754	ref19032	chr9	65006693	65007093	Hacd3
15199	3.321633244	2.7085515	2.685131075	2.884386752	2.954059768	2.721109148	ref19033	chr9	65080701	65081254	Dpp8
15200	4.754396913	4.589051961	5.176756778	3.290769786	2.954059768	2.701546881	ref19034	chr9	65185348	65186032	Igdcc3
15201	3.740628757	3.237019115	3.182204343	2.525755774	1.348112242	1.449304532	ref19035	chr9	65356132	65356532	Pdcd7
15202	3.918874075	3.657806702	3.23906668	3.31145394	2.890166152	2.721109148	ref19036	chr9	65452030	65452430	Mtfmt
15203	3.779622889	2.313322482	2.488094228	2.560731912	1.959258675	2.307689927	ref19037	chr9	65487001	65487401	Spg21
15204	5.397548222	4.92856755	4.565170451	3.351953302	2.933074743	2.661608136	ref19038	chr9	65555945	65556895	Plekho2
15205	4.180160819	3.898284983	4.000906943	3.016231408	2.491369293	2.172125944	ref19039	chr9	65587673	65588073	Pif1
15206	3.897761088	4.047662607	4.171288566	3.351953302	3.092983035	2.851085935	ref19040	chr9	65588416	65589074	Pif1
15207	5.449254431	4.818905506	4.856192504	4.682839174	4.146379292	4.067122861	ref19041	chr9	65700928	65701328	Zfp609
15208	3.87633453	3.535714904	3.434322971	3.171381056	2.943605411	3.002645054	ref19042	chr9	65702148	65702548	Zfp609
15209	7.167353042	6.534308996	6.704820373	6.101097805	5.630666099	5.653358702	ref19043	chr9	65702747	65703906	Zfp609
15210	5.602828759	4.706888451	5.191238155	4.523541353	4.141813797	4.059459124	ref19044	chr9	65703995	65704395	Zfp609
15211	2.02329197	1.661245786	1.735404281	0.791737464	0.722960651	1.106702869	ref19045	chr9	65731013	65731413	Zfp609
15212	3.2567821	2.734902827	2.725488813	1.68482226	1.782832107	1.40160779	ref19046	chr9	65750535	65750935	Zfp609
15213	8.51297723	8.143141298	8.182430879	7.711087276	7.469901902	7.33948229	ref19047	chr9	65794691	65795091	Zfp609
15214	5.128233026	4.306749828	4.952847487	4.074873076	3.578409862	3.926750205	ref19048	chr9	65945749	65947084	Csnk1g1
15215	5.454083541	4.981799231	5.121118969	4.013077975	3.624952448	3.984548293	ref19049	chr9	65958303	65958703	Csnk1g1
15216	6.372896973	5.88290195	5.768374625	5.027214457	4.636357211	4.582269176	ref19050	chr9	66040688	66041088	Csnk1g1
15217	5.835281316	5.923564391	6.072078962	5.458957647	5.403513874	5.227034285	ref19051	chr9	66371962	66372362	Herc1
15218	4.507325562	4.62471991	4.66711324	4.303732092	3.977308714	4.000645476	ref19052	chr9	66372410	66372810	Herc1
15219	2.523496852	2.493894728	2.929284015	1.44381416	1.107104143	1.625731099	ref19053	chr9	66401634	66402034	Herc1
15220	6.801102616	6.524901105	6.592021671	5.814558171	5.703729561	5.411424648	ref19054	chr9	66448002	66448402	Herc1
15221	4.12672156	3.622957301	3.880970077	3.788052417	3.473312799	3.154248453	ref19055	chr9	66450630	66451030	Herc1
15222	-1.311692278	0.728359981	-2.132492183	-2.501044285	-1.45924268	-2.033778355	ref19056	chr9	66503166	66503566	Herc1
15223	0.273270223	-1.352560014	0.189435912	1.059670669	0.948842059	0.52915784	ref19057	chr9	66527098	66527498	Usp3
15224	3.267795093	2.974906265	3.0293955	2.64463317	1.938349685	1.837706905	ref19058	chr9	66847428	66847828	Rab8b
15225	3.068079892	3.081426588	3.584498712	2.628238731	2.462369422	2.721109148	ref19059	chr9	66918714	66919371	Rab8b
15226	3.029776003	1.576356888	2.145492565	1.40584631	1.526818129	1.801410776	ref19060	chr9	66955615	66956184	Lactb
15227	3.708656368	3.209095113	2.840200471	2.543349834	2.000188939	2.157841718	ref19061	chr9	66970603	66971003	Lactb
15228	3.700551318	2.583624888	2.46444296	3.148571174	2.41774643	2.370976171	ref19062	chr9	67220626	67221026	Tin2
15229	2.448044624	1.055524725	2.745252067	0.035008615	1.180167605	1.40160779	ref19063	chr9	67880513	67880913	Vps13c
15230	6.496248035	4.867353123	6.688324999	5.520213335	5.063112505	5.496184527	ref19064	chr9	67979055	67980439	Vps13c
15231	2.171390609	1.792490319	2.802967565	3.39134674	2.974743922	2.778253055	ref19065	chr9	68708514	68708914	Rora
15232	2.894212021	3.209095113	2.705451059	3.556405987	3.676367957	3.575568305	ref19066	chr9	68760681	68761081	Rora
15233	1.294965294	1.422733699	1.47631706	1.516877623	1.581784589	1.583605624	ref19067	chr9	69016591	69016991	Rora
15234	3.245684391	2.39821138	3.182204343	3.420201603	3.253945531	3.380234139	ref19068	chr9	69378931	69379331	Rora
15235	4.557551031	4.599845241	4.185824659	3.817272556	3.451342399	3.596902446	ref19069	chr9	69415778	69416178	Ice2
15236	2.696481654	2.146672613	1.954970659	1.199395433	0.862685415	0.696614586	ref19070	chr9	70034255	70034655	Gcnt3
15237	1.768034915	1.516855876	2.705451059	-0.575044867	0.332170698	-0.066945219	ref19071	chr9	70344440	70344840	Myo1e
15238	1.997060428	2.524429096	0.903131727	0.668880716	0.906406793	0.121499871	ref19072	chr9	70379983	70380383	Myo1e
15239	4.376081029	3.915667061	3.573485719	3.640551993	2.823311177	2.953873253	ref19073	chr9	70426739	70427139	Rnf111
15240	7.96252702	7.601860022	7.841061696	7.421688764	7.014306976	6.968013654	ref19074	chr9	70475840	70476608	Rnf111
15241	6.313020114	6.291850952	6.70608147	5.796330575	5.584310463	5.622483979	ref19075	chr9	70572879	70573279	Sltm
15242	7.387170207	6.420198652	6.262399184	5.468198319	5.028906448	5.052719796	ref19076	chr9	70580010	70580410	Sltm
15243	6.315675789	5.118177066	5.658019229	4.778798408	4.334173051	3.914057791	ref19077	chr9	70580607	70581007	Sltm
15244	6.261610632	5.451819256	5.45697171	4.694697008	4.239061294	4.226178848	ref19078	chr9	70581109	70581509	Sltm
15245	7.616624204	6.416133288	6.689600592	6.077139683	5.740429665	5.566810381	ref19079	chr9	70583753	70584153	Sltm
15246	1.111519153	1.741416134	1.774398413	1.891273137	1.498529085	1.819672982	ref19080	chr9	70656254	70656654	Fam63b
15247	6.98584933	5.828878976	5.789943558	5.307598182	4.593534351	4.547079748	ref19081	chr9	71479312	71479712	Polr2m
15248	8.737785033	7.976805116	7.261112786	6.909619056	6.114695755	5.859385258	ref19082	chr9	71483335	71483937	Polr2m
15249	5.972868965	6.057483578	5.709229399	5.484228429	5.117605002	5.11689209	ref19083	chr9	71628637	71629457	Cgnl1
15250	4.370983161	4.319865328	3.967644489	3.439122465	3.083491586	3.13249887	ref19084	chr9	71651152	71651552	Cgnl1
15251	2.123693867	1.741416134	2.084738534	2.275059703	1.581784589	1.352280078	ref19085	chr9	71846001	71846401	Tcf12
15252	-3.186161396	-2.24564481	-0.206492764	-2.015617458	-1.45924268	-2.033778355	ref19086	chr9	71970431	71970831	Tcf12
15253	3.165514043	2.9070022	4.11922691	2.295968692	1.873740604	1.873112241	ref19087	chr9	72289933	72290333	Zfp280d
15254	8.166065989	8.19981351	8.196855696	7.692973799	7.495177356	7.353651554	ref19088	chr9	72362183	72362740	Zfp280d
15255	3.86912104	2.941353705	3.517123276	2.784357933	2.491369293	2.053684487	ref19089	chr9	72448372	72448772	Mns1
15256	5.024915712	4.031808656	4.485158937	4.062723993	3.688940543	3.380234139	ref19090	chr9	72449026	72449681	Mns1
15257	3.352997415	3.664676691	3.942184504	3.204933616	2.890166152	2.928854793	ref19091	chr9	72471940	72472557	Tex9
15258	4.144755482	4.948408462	4.343241248	2.91173724	2.800319534	2.920417956	ref19092	chr9	72532295	72532695	Rfx7
15259	2.074366155	3.218463296	3.517123276	2.095890857	1.782832107	1.583605624	ref19093	chr9	72602424	72602824	Rfx7
15260	5.71972698	4.526316206	5.691511868	4.22959567	3.892885653	3.866539587	ref19094	chr9	72616731	72617131	Rfx7
15261	6.374171439	5.732452736	6.363362844	5.064248235	4.408273678	4.627027904	ref19095	chr9	72617172	72617572	Rfx7
15262	7.004074832	6.711457232	7.024854753	5.633382035	5.30690394	5.39629399	ref19096	chr9	72617973	72618373	Rfx7
15263	7.849783199	7.13156572	7.973678134	6.772751314	6.434175541	6.355021728	ref19097	chr9	72618825	72619558	Rfx7
15264	7.351380588	7.047334087	7.226378757	5.947691513	5.428095118	5.357758178	ref19098	chr9	72619559	72619959	Rfx7
15265	5.630822228	6.207331786	6.014203765	5.796330575	5.677156962	5.534004912	ref19099	chr9	72693465	72693865	Nedd4
15266	5.066504037	5.344674901	5.923874578	2.525755774	2.788684834	3.057536812	ref19100	chr9	72912279	72912909	Prtg
15267	1.206156027	0.373265023	0.674862739	0.791737464	-1.072219557	0.437527364	ref19101	chr9	72961159	72961559	Dyx1c1
15268	9.006645108	9.054462568	9.15024877	9.320968797	9.193671221	9.24883625	ref19102	chr9	73012244	73012936	Ccpg1
15269	7.066898162	7.194631144	7.670024183	7.70913999	7.636154343	7.603340481	ref19103	chr9	73013004	73013404	Ccpg1
15270	4.108459353	3.029149309	4.141769479	3.72005944	3.41396479	3.22446645	ref19104	chr9	73013654	73014054	Ccpg1
15271	2.850927923	2.313322482	3.182204343	2.925220469	2.901013534	2.740409704	ref19105	chr9	73015172	73015572	Ccpg1
15272	5.923233991	5.953326346	6.150132952	5.621007162	5.136086537	5.090812967	ref19106	chr9	73015782	73016182	Pigb
15273	6.495077016	5.409502541	5.447954837	5.24446198	4.44579712	4.226178848	ref19108	chr9	73095627	73096177	Rab27a
15274	3.86912104	3.490032088	3.700397832	3.125394851	2.692066644	2.730791701	ref19109	chr9	75010053	75010453	Fam214a
15275	2.171390609	1.980423269	1.954970659	1.107764957	0.568238057	1.274974352	ref19110	chr9	75031539	75031939	Fam214a
15276	5.733695091	5.219630053	5.278595044	4.793576463	4.285332448	4.195040336	ref19111	chr9	75217923	75218571	Myo5a
15277	5.572061819	4.93426428	4.828668076	5.23637208	4.754702734	4.516618644	ref19112	chr9	75388183	75388583	Mapk6
15278	6.139518834	5.169795171	5.315417566	5.864403303	5.300773498	4.96108932	ref19113	chr9	75388711	75389111	Mapk6
15279	8.046859031	7.755361183	7.639327385	7.145334414	6.775851015	6.41555791	ref19114	chr9	75397619	75398019	Mapk6
15280	8.163856936	7.645487906	7.239502211	6.972661464	6.391545206	6.388286412	ref19115	chr9	75445362	75445762	Leo1
15281	4.254015666	3.543190024	3.458469059	3.503457107	2.922466643	2.894807312	ref19116	chr9	75446937	75447337	Leo1
15282	4.714705412	3.944179749	3.798245155	3.817272556	3.295644822	3.117814824	ref19117	chr9	75448113	75448513	Leo1
15283	4.114572477	3.218463296	3.182204343	2.560731912	1.851544858	1.045948838	ref19118	chr9	75635385	75635785	Lysmd2
15284	5.699534978	5.727540035	5.450966728	4.956746975	4.521556014	4.482637995	ref19119	chr9	76315718	76316713	Hcrtr2
15285	1.798731712	0.076283285	1.654104179	1.154307543	0.394906454	0.179215369	ref19120	chr9	76491573	76491973	Fam83b
15286	2.559792982	2.166168788	2.084738534	0.791737464	0.568238057	0.916180963	ref19121	chr9	76492303	76492703	Fam83b
15287	1.010235817	1.055524725	1.885429725	-0.179116191	-0.030399381	0.234710481	ref19122	chr9	76545213	76545613	Fam83b
15288	4.391267432	3.394083494	3.225059822	3.237723551	2.901013534	3.147034963	ref19123	chr9	77431615	77432015	Lrrc1
15289	4.548548225	4.319865328	4.141769479	3.31145394	3.102412447	2.978465241	ref19124	chr9	77792968	77793368	Gclc
15290	8.872394122	9.187717079	8.66468296	6.913006659	7.007422084	6.71837418	ref19125	chr9	78065264	78065664	Gcm1
15291	0.273270223	0.779890282	0.674862739	0.306310637	-0.030399381	-0.066945219	ref19126	chr9	78432888	78433288	Mb21d1
15292	2.894212021	3.1996657	2.365758685	2.81365224	2.387212062	2.241499647	ref19127	chr9	78442406	78442806	Mb21d1
15293	-0.683661055	-0.805072219	-0.206492764	-0.068084878	-1.252791802	-0.849353783	ref19128	chr9	79485899	79486480	Gm10635
15294	0.7207292	0.779890282	0.589973842	-0.068084878	0.125719821	0.339680041	ref19129	chr9	79901477	79902060	Filip1
15295	7.26195491	6.608333021	7.09392001	7.112561033	6.807904129	6.770352667	ref19130	chr9	80113784	80114184	Senp6
15296	4.849095929	4.596256445	4.04940546	4.388915914	4.354045198	4.115968765	ref19131	chr9	80143505	80144119	Senp6
15297	0.183072414	-3.468037231	1.378469737	0.306310637	0.621677316	0.810570775	ref19132	chr9	80248025	80248425	Myo6
15298	3.413751446	2.478381728	2.174936343	2.594880135	2.206639816	2.578252389	ref19133	chr9	80287936	80288336	Myo6
15299	1.63826704	0.779890282	0.403560718	0.306310637	-0.205486088	-0.969648017	ref19134	chr9	81631655	81632055	Htr1b
15300	-0.523196383	0.779890282	0.189435912	0.534579624	-1.072219557	-1.586319378	ref19136	chr9	81632523	81632923	Htr1b
15301	2.821333141	2.33070456	2.802967565	1.863528147	1.873740604	1.518017282	ref19138	chr9	81927256	81927656	Mei4
15302	2.821333141	2.002282703	2.963432237	2.316578972	1.938349685	1.890494319	ref19139	chr9	81963998	81964791	Mei4
15303	1.736670744	1.422733699	1.611668913	0.386480985	1.069136293	-0.207807754	ref19140	chr9	81964971	81965598	Mei4
15304	8.987619827	8.478016134	8.566733219	8.170496781	7.904891975	7.947010355	ref19141	chr9	82871355	82871755	Phip
15305	5.40255324	5.046348078	4.935748679	4.185456242	3.738163058	3.674208173	ref19142	chr9	83395022	83396086	Lca5
15306	5.333474857	5.355330009	5.292094044	4.483089309	4.41963354	4.063296081	ref19143	chr9	83422946	83423346	Lca5
15307	1.828788946	1.935684955	1.378469737	0.958387333	0.621677316	0.949733523	ref19144	chr9	83426657	83427057	Lca5
15308	4.108459353	3.264412882	2.764748243	2.91173724	2.41774643	2.407656835	ref19145	chr9	83597539	83597939	Sh3bgrl2
15309	0.086857099	-0.529437776	0.589973842	0.035008615	-1.252791802	-0.849353783	ref19146	chr9	83995308	83995967	Bckdhb
15310	2.744575942	1.841818031	2.643611805	1.918494606	1.180167605	1.518017282	ref19147	chr9	84024648	84025048	Bckdhb
15311	3.117619352	2.823517214	2.963432237	1.997206582	1.917133199	1.855518181	ref19148	chr9	85324224	85325183	Fam46a
15312	6.314348563	5.896097424	6.18672832	5.944384474	5.645255274	5.353063938	ref19149	chr9	85720716	85721201	Ibtk
15313	1.111519153	1.096747387	0.674862739	0.958387333	0.621677316	-0.539013663	ref19150	chr9	85734910	85735310	Ibtk
15314	1.010235817	0.076283285	-0.366957436	0.386480985	-0.404794896	-0.135657969	ref19151	chr9	85737372	85737772	Ibtk
15315	4.479174521	3.98317388	3.690237965	3.802736463	3.41396479	3.2106936	ref19152	chr9	85743295	85743911	Ibtk
15316	2.523496852	3.101818377	2.488094228	2.415432359	1.469674222	1.562072462	ref19153	chr9	85844488	85844888	Tpbg
15317	4.636143868	4.834220883	5.184015636	4.721992052	4.471494658	4.156046204	ref19154	chr9	85844958	85845751	Tpbg
15318	2.821333141	2.381628496	3.182204343	2.964930179	2.964438914	2.671696953	ref19155	chr9	86428944	86429739	Ube2cbp
15319	3.373534346	2.493894728	2.996790834	3.503457107	3.11178063	2.859936852	ref19156	chr9	86512738	86513322	Dopey1
15320	2.577604258	2.08655162	2.600862158	2.376699964	1.917133199	2.069032451	ref19157	chr9	86520379	86520779	Dopey1
15321	0.901301446	0.728359981	0.499776033	1.40584631	0.722960651	0.696614586	ref19158	chr9	86529009	86529623	Dopey1
15322	-0.864233301	0.156453634	-0.062102855	0.13122393	-0.404794896	-1.405747132	ref19159	chr9	86530447	86530847	Dopey1
15323	3.129742912	2.313322482	2.579002724	1.619971115	0.77105494	1.583605624	ref19160	chr9	86537515	86538214	Dopey1
15324	2.577604258	2.08655162	2.876496601	1.716186431	1.608501927	1.801410776	ref19161	chr9	86540158	86540864	Dopey1
15325	4.214718041	3.434840302	3.730455065	3.873995146	3.015243285	2.805998045	ref19162	chr9	86554048	86554887	Pgm3
15326	1.798731712	1.486159079	1.326939436	0.668880716	0.266582357	-0.001356877	ref19164	chr9	86574065	86574465	Rwdd2a
15327	2.099240823	2.223124673	2.488094228	1.918494606	1.851544858	1.625731099	ref19165	chr9	86755080	86755480	Prss35
15328	4.083744487	4.484218668	4.592703635	4.272424642	3.956661563	3.752342733	ref19166	chr9	86755555	86756800	Prss35
15329	3.373534346	3.218463296	4.508475728	3.656807884	3.054636723	3.110416372	ref19167	chr9	87069787	87070270	Cyb5r4
15330	2.541759059	1.912784553	3.680006043	2.870514577	2.666866089	2.953873253	ref19168	chr9	87070485	87072444	Cyb5r4
15331	0.901301446	1.688467254	1.920619154	1.009917634	1.348112242	1.106702869	ref19169	chr9	87073431	87073831	Cyb5r4
15332	5.567612486	5.203208956	4.79587814	5.475090187	5.087058201	4.979480866	ref19170	chr9	87192459	87193127	Cep162
15333	2.728721991	1.715184593	1.654104179	3.148571174	3.083491586	2.443427966	ref19171	chr9	87193493	87193893	Cep162
15334	-1.601198895	-0.195018737	-0.547529682	-0.735509539	-0.911754884	-0.283756608	ref19172	chr9	87199866	87200266	Cep162
15335	-0.24756194	-0.098803422	0.189435912	0.13122393	0.455027446	-0.283756608	ref19173	chr9	87201651	87202051	Cep162
15336	5.605001493	5.125665119	5.173113607	5.284244695	5.126875364	5.025443182	ref19174	chr9	87203830	87204230	Cep162
15337	4.815715892	4.416642085	3.87200921	3.193835907	2.845942151	3.080437214	ref19175	chr9	88482170	88482570	Syncrip
15338	3.839900901	3.151571412	3.13803676	3.420201603	3.657301225	3.380234139	ref19176	chr9	88568747	88569280	Zfp949
15339	7.445925017	6.432326457	6.533554247	5.730656914	5.40541968	5.295508359	ref19177	chr9	90100344	90100744	Morf4l1
15340	3.616893389	4.026485052	4.598147773	1.776940462	1.215357033	1.045948838	ref19178	chr9	90193485	90194171	Adamts7
15341	2.326908187	1.54691311	1.812366263	1.863528147	1.215357033	1.076645635	ref19179	chr9	90203738	90204138	Tbc1d2b
15342	2.074366155	0.728359981	0.971844477	1.40584631	0.990064722	0.48406995	ref19180	chr9	90204595	90204995	Tbc1d2b
15343	5.725729881	5.662104277	6.032414744	5.41423758	5.158860412	5.064253728	ref19181	chr9	92607194	92607594	Plod2
15344	6.353643639	6.52772992	6.553307837	6.0497025	5.708368456	5.499020292	ref19182	chr9	94520298	94520698	1190002N15Rik
15345	5.600652748	5.839543085	5.861861254	5.407048055	5.308941645	4.999644647	ref19183	chr9	94524444	94524844	1190002N15Rik
15346	6.850470143	5.767976961	6.072078962	5.444984704	5.091800013	4.921475263	ref19185	chr9	95464284	95464684	U2surp
15347	3.129742912	2.929993843	3.992662949	2.336898956	2.462369422	2.11412034	ref19186	chr9	96146607	96147007	Gk5
15348	3.093062248	2.929993843	4.303802937	2.415432359	1.710682322	1.625731099	ref19187	chr9	96147137	96147537	Gk5
15349	3.832502449	3.490032088	3.21091564	2.188254875	1.806101887	1.725958547	ref19188	chr9	96169162	96169562	Gk5
15350	4.808192041	4.178221449	3.907523496	3.512417974	2.692066644	2.599547168	ref19189	chr9	96178910	96179310	Gk5
15351	6.20972971	6.316052275	6.265823981	5.44029682	4.965731073	4.867637111	ref19190	chr9	96332965	96333541	Atp1b3
15352	1.798731712	2.065941341	1.695326842	1.154307543	0.673207616	0.339680041	ref19191	chr9	96559365	96559880	Rasa2
15353	2.262299105	2.259883223	2.643611805	2.336898956	2.654098793	1.855518181	ref19192	chr9	96622991	96623641	Rasa2
15354	5.594104953	4.736533913	4.927122674	5.368086834	4.850146219	4.967245923	ref19193	chr9	96685405	96685805	Zbtb38
15355	6.887533896	6.444353161	6.371333555	6.399218758	6.19841931	6.201583182	ref19194	chr9	96686030	96686430	Zbtb38
15356	5.637205844	5.038435654	5.271797882	5.273742774	4.793058849	5.064253728	ref19195	chr9	96687303	96687991	Zbtb38
15357	2.099240823	2.002282703	0.830981941	0.849452962	-0.767364975	-2.033778355	ref19196	chr9	96944258	96944658	Spsb4
15358	7.250897073	7.226900984	6.977599569	7.276704174	7.055547228	6.954648132	ref19197	chr9	97078768	97079168	Slc25a36
15359	6.406918432	5.87995316	5.873132367	6.253175148	5.915128063	5.811141348	ref19198	chr9	97080222	97080622	Slc25a36
15360	0.273270223	-0.098803422	-0.753980559	0.958387333	1.069136293	0.615314484	ref19199	chr9	98843181	98843581	Prr23a1
15361	-0.523196383	-2.24564481	-2.869457777	-0.179116191	-0.115288279	-1.405747132	ref19200	chr9	98857048	98857448	Prr23a2
